City,State short,State full,County,City alias
Edinburg,TX,Texas,HIDALGO,San Juan Community
Edinburg,TX,Texas,HIDALGO,Red Gate
Edinburg,TX,Texas,HIDALGO,Faysville
Edinburg,TX,Texas,HIDALGO,Lull
Edinburg,TX,Texas,HIDALGO,San Carlos
Edinburg,TX,Texas,HIDALGO,Edinburg
Elsa,TX,Texas,HIDALGO,Elsa
Elsa,TX,Texas,HIDALGO,Engelman
Falcon Heights,TX,Texas,STARR,Falcon Village
Falcon Heights,TX,Texas,STARR,Falcon Heights
Falcon Heights,TX,Texas,STARR,Falcon Hts
Garciasville,TX,Texas,STARR,Garciasville
Grulla,TX,Texas,STARR,La Grulla
Grulla,TX,Texas,STARR,Grulla
Hargill,TX,Texas,HIDALGO,Hargill
Harlingen,TX,Texas,CAMERON,Arroyo
Harlingen,TX,Texas,CAMERON,Primera
Harlingen,TX,Texas,CAMERON,Hgn
Harlingen,TX,Texas,CAMERON,Stuart Place
Harlingen,TX,Texas,CAMERON,Adams Gardens
Harlingen,TX,Texas,CAMERON,Kayare
Harlingen,TX,Texas,CAMERON,Avondale
Harlingen,TX,Texas,CAMERON,Harlingen
Harlingen,TX,Texas,CAMERON,Palm Valley
Hidalgo,TX,Texas,HIDALGO,Hidalgo
La Blanca,TX,Texas,HIDALGO,La Blanca
La Feria,TX,Texas,CAMERON,La Feria
La Feria,TX,Texas,CAMERON,Lafkin
La Joya,TX,Texas,HIDALGO,La Joya
Lasara,TX,Texas,WILLACY,Lasara
La Villa,TX,Texas,HIDALGO,La Villa
Linn,TX,Texas,HIDALGO,Puerto Rico
Linn,TX,Texas,HIDALGO,Linn
Lopeno,TX,Texas,ZAPATA,Lopeno
Lopeno,TX,Texas,ZAPATA,Falcon
Los Ebanos,TX,Texas,HIDALGO,Curvitas
Los Ebanos,TX,Texas,HIDALGO,Los Ebanos
Los Fresnos,TX,Texas,CAMERON,Los Fresnos
Los Fresnos,TX,Texas,CAMERON,Bayview
Los Fresnos,TX,Texas,CAMERON,Indian Lake
Los Indios,TX,Texas,CAMERON,Los Indios
Lozano,TX,Texas,CAMERON,Lozano
Lyford,TX,Texas,WILLACY,Stockholm
Lyford,TX,Texas,WILLACY,Lyford
Lyford,TX,Texas,WILLACY,Los Coyotes
Mercedes,TX,Texas,HIDALGO,Rio Rico
Mercedes,TX,Texas,HIDALGO,Thayer
Mercedes,TX,Texas,HIDALGO,Mercedes
Mercedes,TX,Texas,HIDALGO,Relampago
Mercedes,TX,Texas,HIDALGO,Heidelberg
Mission,TX,Texas,HIDALGO,Havana
Mission,TX,Texas,HIDALGO,Palmview
Mission,TX,Texas,HIDALGO,Sharyland
Mission,TX,Texas,HIDALGO,Mission
Mission,TX,Texas,HIDALGO,Abram
Mission,TX,Texas,HIDALGO,Chihuahua
Mission,TX,Texas,HIDALGO,Granjeno
Mission,TX,Texas,HIDALGO,Palmhurst
Mission,TX,Texas,HIDALGO,Citrus City
Mission,TX,Texas,HIDALGO,Madero
Mission,TX,Texas,HIDALGO,Perezville
Mission,TX,Texas,HIDALGO,Alton
Olmito,TX,Texas,CAMERON,Olmito
Olmito,TX,Texas,CAMERON,Rancho Viejo
Penitas,TX,Texas,HIDALGO,Penitas
Pharr,TX,Texas,HIDALGO,Pharr
Pharr,TX,Texas,HIDALGO,Las Milpas
Port Isabel,TX,Texas,CAMERON,Laguna Vista
Port Isabel,TX,Texas,CAMERON,Bahia Mar
Port Isabel,TX,Texas,CAMERON,Port Isabel
Port Isabel,TX,Texas,CAMERON,Laguna Hts
Port Isabel,TX,Texas,CAMERON,Isabel
Port Isabel,TX,Texas,CAMERON,Pt Isabel
Port Isabel,TX,Texas,CAMERON,Laguna Heights
Progreso,TX,Texas,HIDALGO,Progreso
Raymondville,TX,Texas,WILLACY,Raymondville
Raymondville,TX,Texas,WILLACY,Willamar
Raymondville,TX,Texas,WILLACY,Santa Monica
Raymondville,TX,Texas,WILLACY,Porfirio
Rio Grande City,TX,Texas,STARR,El Sauz
Rio Grande City,TX,Texas,STARR,Escobares
Rio Grande City,TX,Texas,STARR,Fort Ringgold
Rio Grande City,TX,Texas,STARR,Santa Catarina
Rio Grande City,TX,Texas,STARR,Rincon
Rio Grande City,TX,Texas,STARR,Rio Grande
Rio Grande City,TX,Texas,STARR,Villareales
Rio Grande City,TX,Texas,STARR,Garceno
Rio Grande City,TX,Texas,STARR,La Casita
Rio Grande City,TX,Texas,STARR,Rio Grande Cy
Rio Grande City,TX,Texas,STARR,Rio Grande City
Rio Grande City,TX,Texas,STARR,Santa Cruz
Rio Hondo,TX,Texas,CAMERON,Rio Hondo
Roma,TX,Texas,STARR,Los Saenz
Roma,TX,Texas,STARR,Fronton
Roma,TX,Texas,STARR,Roma
Roma,TX,Texas,STARR,Falcon
Salineno,TX,Texas,STARR,Salineno
San Benito,TX,Texas,CAMERON,Laureles
San Benito,TX,Texas,CAMERON,Rangerville
San Benito,TX,Texas,CAMERON,Yescas
San Benito,TX,Texas,CAMERON,Carricitos
San Benito,TX,Texas,CAMERON,Ranchito
San Benito,TX,Texas,CAMERON,San Benito
San Benito,TX,Texas,CAMERON,Los Cuates
San Benito,TX,Texas,CAMERON,Landrum
San Benito,TX,Texas,CAMERON,La Paloma
San Benito,TX,Texas,CAMERON,Las Rusias
San Benito,TX,Texas,CAMERON,Colaboz
San Isidro,TX,Texas,STARR,San Isidro
San Juan,TX,Texas,HIDALGO,Lopezville
San Juan,TX,Texas,HIDALGO,San Juan
San Perlita,TX,Texas,WILLACY,San Perlita
Santa Elena,TX,Texas,STARR,La Gloria
Santa Elena,TX,Texas,STARR,Santa Elena
Santa Maria,TX,Texas,CAMERON,Bluetown
Santa Maria,TX,Texas,CAMERON,Santa Maria
Santa Rosa,TX,Texas,CAMERON,Rogerslacy
Santa Rosa,TX,Texas,CAMERON,Santa Rosa
Sebastian,TX,Texas,WILLACY,Sebastian
Sullivan City,TX,Texas,HIDALGO,Sullivan City
Weslaco,TX,Texas,HIDALGO,Ramona
Weslaco,TX,Texas,HIDALGO,Progreso Lakes
Weslaco,TX,Texas,HIDALGO,Weslaco
Weslaco,TX,Texas,HIDALGO,Progreso Lks
South Padre Island,TX,Texas,CAMERON,S Padre Isl E
South Padre Island,TX,Texas,CAMERON,S Padre Isle
South Padre Island,TX,Texas,CAMERON,South Padre Island
Port Mansfield,TX,Texas,WILLACY,Prt Mansfield
Port Mansfield,TX,Texas,WILLACY,Port Mansfield
Port Mansfield,TX,Texas,WILLACY,Raymondville
Bastrop,TX,Texas,BASTROP,Calvin
Bastrop,TX,Texas,BASTROP,Clearview
Bastrop,TX,Texas,BASTROP,Hill
Bastrop,TX,Texas,BASTROP,Bastrop
Belmont,TX,Texas,GONZALES,Belmont
Bertram,TX,Texas,BURNET,Mahomet
Bertram,TX,Texas,BURNET,Joppa
Bertram,TX,Texas,BURNET,Tamega
Bertram,TX,Texas,BURNET,Oatmeal
Bertram,TX,Texas,BURNET,Bertram
Blanco,TX,Texas,BLANCO,Blanco
Bluffton,TX,Texas,LLANO,Bluffton
Briggs,TX,Texas,BURNET,Briggs
Briggs,TX,Texas,BURNET,Oakalla
Buchanan Dam,TX,Texas,LLANO,Buchanan Dam
Buchanan Dam,TX,Texas,LLANO,Inks Lake Village
Buda,TX,Texas,HAYS,Creedmoor
Buda,TX,Texas,HAYS,Hays
Buda,TX,Texas,HAYS,Mustang Ridge
Buda,TX,Texas,HAYS,Buda
Buda,TX,Texas,HAYS,Mountain City
Burnet,TX,Texas,BURNET,Burnet
Cedar Creek,TX,Texas,BASTROP,Lost Pines
Cedar Creek,TX,Texas,BASTROP,Cedar Creek
Cedar Park,TX,Texas,WILLIAMSON,Cedar Park
Cost,TX,Texas,GONZALES,Bebe
Cost,TX,Texas,GONZALES,Monthalia
Cost,TX,Texas,GONZALES,Cost
Coupland,TX,Texas,WILLIAMSON,Beyersville
Coupland,TX,Texas,WILLIAMSON,Coupland
Dale,TX,Texas,CALDWELL,Mcmahan
Dale,TX,Texas,CALDWELL,Tilmon
Dale,TX,Texas,CALDWELL,Lytton Springs
Dale,TX,Texas,CALDWELL,Dale
Del Valle,TX,Texas,TRAVIS,Del Valle
Del Valle,TX,Texas,TRAVIS,Elroy
Del Valle,TX,Texas,TRAVIS,Garfield
Doss,TX,Texas,GILLESPIE,Doss
Driftwood,TX,Texas,HAYS,Driftwood
Dripping Springs,TX,Texas,HAYS,Dripping Springs
Dripping Springs,TX,Texas,HAYS,Dripping Spgs
Dripping Springs,TX,Texas,HAYS,Henly
Dripping Springs,TX,Texas,HAYS,Mount Sharp
Elgin,TX,Texas,BASTROP,Type
Elgin,TX,Texas,BASTROP,Littig
Elgin,TX,Texas,BASTROP,Webberville
Elgin,TX,Texas,BASTROP,Lund
Elgin,TX,Texas,BASTROP,Structure
Elgin,TX,Texas,BASTROP,Elgin
Elgin,TX,Texas,BASTROP,Beaukiss
Fentress,TX,Texas,CALDWELL,Fentress
Fischer,TX,Texas,COMAL,Fischer
Fredericksburg,TX,Texas,GILLESPIE,Fredericksbrg
Fredericksburg,TX,Texas,GILLESPIE,Tivydale
Fredericksburg,TX,Texas,GILLESPIE,Luckenback
Fredericksburg,TX,Texas,GILLESPIE,Morris Ranch
Fredericksburg,TX,Texas,GILLESPIE,Spring Creek
Fredericksburg,TX,Texas,GILLESPIE,Bankersmith
Fredericksburg,TX,Texas,GILLESPIE,Fredericksbg
Fredericksburg,TX,Texas,GILLESPIE,Fredericksburg
Fredericksburg,TX,Texas,GILLESPIE,Blumenthal
Fredericksburg,TX,Texas,GILLESPIE,Cherry Spring
Fredericksburg,TX,Texas,GILLESPIE,Gold
Georgetown,TX,Texas,WILLIAMSON,Jonah
Georgetown,TX,Texas,WILLIAMSON,Georgetown
Georgetown,TX,Texas,WILLIAMSON,Andice
Georgetown,TX,Texas,WILLIAMSON,Sun City
Gonzales,TX,Texas,GONZALES,Gonzales
Gonzales,TX,Texas,GONZALES,Hamon
Gonzales,TX,Texas,GONZALES,Maurin
Gonzales,TX,Texas,GONZALES,Oak Forest
Gonzales,TX,Texas,GONZALES,Summerville
Gonzales,TX,Texas,GONZALES,Nickel
Gonzales,TX,Texas,GONZALES,Dilworth
Harper,TX,Texas,GILLESPIE,Knoxville
Harper,TX,Texas,GILLESPIE,Harper
Harper,TX,Texas,GILLESPIE,Noxville
Harwood,TX,Texas,GONZALES,Harwood
Harwood,TX,Texas,GONZALES,Saturn
Harwood,TX,Texas,GONZALES,Sandy Fork
Hutto,TX,Texas,WILLIAMSON,Hutto
Hutto,TX,Texas,WILLIAMSON,Monadale
Hye,TX,Texas,BLANCO,Hye
Johnson City,TX,Texas,BLANCO,Cypress Mill
Johnson City,TX,Texas,BLANCO,Johnson City
Kingsbury,TX,Texas,GUADALUPE,Kingsbury
Kingsland,TX,Texas,LLANO,Lakeside Heights
Kingsland,TX,Texas,LLANO,Granite Shoals Lake Shores
Kingsland,TX,Texas,LLANO,Kingsland
Kyle,TX,Texas,HAYS,Niederwald
Kyle,TX,Texas,HAYS,Kyle
Kyle,TX,Texas,HAYS,Uhland
Leander,TX,Texas,WILLIAMSON,Leander
Leander,TX,Texas,WILLIAMSON,Volente
Leander,TX,Texas,WILLIAMSON,Whitestone
Liberty Hill,TX,Texas,WILLIAMSON,Liberty Hill
Llano,TX,Texas,LLANO,Llano
Llano,TX,Texas,LLANO,Sunrise Beach
Lockhart,TX,Texas,CALDWELL,Mendoza
Lockhart,TX,Texas,CALDWELL,Seawillow
Lockhart,TX,Texas,CALDWELL,Lockhart
Leander,TX,Texas,TRAVIS,Jonestown
Leander,TX,Texas,TRAVIS,Lago Vista
Leander,TX,Texas,TRAVIS,Leander
Leander,TX,Texas,TRAVIS,Point Venture
Luling,TX,Texas,CALDWELL,Luling
Luling,TX,Texas,CALDWELL,Joliet
Luling,TX,Texas,CALDWELL,Stairtown
Mc Dade,TX,Texas,BASTROP,Mcdade
Mc Dade,TX,Texas,BASTROP,Mc Dade
Mc Neil,TX,Texas,TRAVIS,Mc Neil
Mc Neil,TX,Texas,TRAVIS,Mcneil
Manchaca,TX,Texas,TRAVIS,Manchaca
Manor,TX,Texas,TRAVIS,Kimbro
Manor,TX,Texas,TRAVIS,Manda
Manor,TX,Texas,TRAVIS,Webberville
Manor,TX,Texas,TRAVIS,Cele
Manor,TX,Texas,TRAVIS,New Sweden
Manor,TX,Texas,TRAVIS,Gregg
Manor,TX,Texas,TRAVIS,Manor
Manor,TX,Texas,TRAVIS,Daffan
Marble Falls,TX,Texas,BURNET,Granite Shls
Marble Falls,TX,Texas,BURNET,Highland Havn
Marble Falls,TX,Texas,BURNET,Marble Falls
Marble Falls,TX,Texas,BURNET,Meadowlakes
Marble Falls,TX,Texas,BURNET,Highland Haven
Martindale,TX,Texas,CALDWELL,Martindale
Maxwell,TX,Texas,CALDWELL,Reedville
Maxwell,TX,Texas,CALDWELL,Maxwell
Horseshoe Bay,TX,Texas,LLANO,Marble Falls
Horseshoe Bay,TX,Texas,LLANO,Cottonwood Shores
Horseshoe Bay,TX,Texas,LLANO,Horseshoe Bay
Horseshoe Bay,TX,Texas,LLANO,Cottonwd Shrs
Ottine,TX,Texas,GONZALES,Ottine
Paige,TX,Texas,BASTROP,Manheim
Paige,TX,Texas,BASTROP,Paige
Paige,TX,Texas,BASTROP,Hills
Pflugerville,TX,Texas,TRAVIS,Pflugerville
Prairie Lea,TX,Texas,CALDWELL,Prairie Lea
Red Rock,TX,Texas,BASTROP,Red Rock
Round Mountain,TX,Texas,BLANCO,Cypress Mill
Round Mountain,TX,Texas,BLANCO,Round Mountain
Round Mountain,TX,Texas,BLANCO,Round Mtn
Round Rock,TX,Texas,WILLIAMSON,Old Round Rock
Round Rock,TX,Texas,WILLIAMSON,Three Point
Round Rock,TX,Texas,WILLIAMSON,Round Rock
San Marcos,TX,Texas,HAYS,San Marcos
Spicewood,TX,Texas,TRAVIS,Briarcliff
Spicewood,TX,Texas,TRAVIS,Spicewood
Staples,TX,Texas,GUADALUPE,Staples
Stonewall,TX,Texas,GILLESPIE,Albert
Stonewall,TX,Texas,GILLESPIE,Stonewall
Tow,TX,Texas,LLANO,Tow
Walburg,TX,Texas,WILLIAMSON,Walburg
Weir,TX,Texas,WILLIAMSON,Weir
Willow City,TX,Texas,GILLESPIE,Willow City
Wimberley,TX,Texas,HAYS,Wimberley
Wimberley,TX,Texas,HAYS,Woodcreek
Wimberley,TX,Texas,HAYS,Pioneer Town
Wrightsboro,TX,Texas,GONZALES,Wrightsboro
Round Rock,TX,Texas,WILLIAMSON,Dell Computers
Austin,TX,Texas,TRAVIS,Tarrytown
Austin,TX,Texas,TRAVIS,Travis Heights
UT,TX,Texas,TRAVIS,Ut
Austin,TX,Texas,TRAVIS,The University Of Texas
Austin,TX,Texas,TRAVIS,University Of Texas
Austin,TX,Texas,WILLIAMSON,Austin
Austin,TX,Texas,WILLIAMSON,Brushy Creek
Austin,TX,Texas,TRAVIS,Moores Crossing
Austin,TX,Texas,TRAVIS,Hornsby Bend
Austin,TX,Texas,WILLIAMSON,Jollyville
Austin,TX,Texas,TRAVIS,Camp Mabry
Austin,TX,Texas,TRAVIS,Four Points
Austin,TX,Texas,TRAVIS,Marshall Ford
Austin,TX,Texas,TRAVIS,Bee Caves
Austin,TX,Texas,TRAVIS,Bee Cave
Austin,TX,Texas,TRAVIS,Lakeway
Austin,TX,Texas,TRAVIS,Hudson Bend
Austin,TX,Texas,TRAVIS,Oak Hill
Austin,TX,Texas,TRAVIS,Sunset Valley
Austin,TX,Texas,TRAVIS,Circleville
Austin,TX,Texas,HAYS,Austin
Austin,TX,Texas,TRAVIS,The Hills
Austin,TX,Texas,TRAVIS,Vlg O The Hls
Austin,TX,Texas,TRAVIS,Village Of The Hills
Austin,TX,Texas,TRAVIS,Montopolis
Austin,TX,Texas,TRAVIS,Bluff Springs
Austin,TX,Texas,TRAVIS,Pilot Knob
Austin,TX,Texas,TRAVIS,Colton
Austin,TX,Texas,TRAVIS,Rollingwood
Austin,TX,Texas,TRAVIS,West Lake Hills
Austin,TX,Texas,TRAVIS,West Lake Hls
Austin,TX,Texas,TRAVIS,San Leanna
Austin,TX,Texas,TRAVIS,Dessau
Austin,TX,Texas,TRAVIS,Sprinkle
Austin,TX,Texas,TRAVIS,Dell Computers
Austin,TX,Texas,TRAVIS,Balcones
Austin,TX,Texas,TRAVIS,Veterans Administration
Austin,TX,Texas,TRAVIS,Dept Of Public Safety
Austin,TX,Texas,TRAVIS,State Comptroller
Austin,TX,Texas,TRAVIS,Tx Workforce Commission
Austin,TX,Texas,TRAVIS,Tx Dept Of Motor Vehicles
Austin,TX,Texas,TRAVIS,Jp Morgan Chase
Austin,TX,Texas,TRAVIS,Ncnb Nations Bank
Austin,TX,Texas,TRAVIS,City Water And Light Dept
Austin,TX,Texas,TRAVIS,Southern Union Gas Company
Austin,TX,Texas,TRAVIS,Capital Natl Tx Commrc Bank
RMX,TX,Texas,TRAVIS,Rmx
Uvalde,TX,Texas,UVALDE,Uvalde
Asherton,TX,Texas,DIMMIT,Asherton
Barksdale,TX,Texas,EDWARDS,Barksdale
Barksdale,TX,Texas,EDWARDS,Vance
Batesville,TX,Texas,ZAVALA,Batesville
Big Wells,TX,Texas,DIMMIT,Big Wells
Brackettville,TX,Texas,KINNEY,Brackettville
Camp Wood,TX,Texas,REAL,Camp Wood
Carrizo Springs,TX,Texas,DIMMIT,Brundage
Carrizo Springs,TX,Texas,DIMMIT,Carrizo Spgs
Carrizo Springs,TX,Texas,DIMMIT,Carrizo Springs
Catarina,TX,Texas,DIMMIT,Catarina
Comstock,TX,Texas,VAL VERDE,Comstock
Concan,TX,Texas,UVALDE,Concan
Crystal City,TX,Texas,ZAVALA,Crystal City
Del Rio,TX,Texas,VAL VERDE,Laughlin AFB
Del Rio,TX,Texas,VAL VERDE,Del Rio
Laughlin AFB,TX,Texas,VAL VERDE,Del Rio
Laughlin AFB,TX,Texas,VAL VERDE,Laughlin AFB
Del Rio,TX,Texas,VAL VERDE,Carolina Redemption Services
D Hanis,TX,Texas,MEDINA,D Hanis
Dryden,TX,Texas,TERRELL,Dryden
Eagle Pass,TX,Texas,MAVERICK,Eagle Pass
El Indio,TX,Texas,MAVERICK,El Indio
Hondo,TX,Texas,MEDINA,Dunlay
Hondo,TX,Texas,MEDINA,Hondo
Knippa,TX,Texas,UVALDE,Knippa
Langtry,TX,Texas,VAL VERDE,Langtry
La Pryor,TX,Texas,ZAVALA,La Pryor
Leakey,TX,Texas,REAL,Leakey
Quemado,TX,Texas,MAVERICK,Spofford
Quemado,TX,Texas,MAVERICK,Quemado
Rio Frio,TX,Texas,REAL,Rio Frio
Rocksprings,TX,Texas,EDWARDS,Rocksprings
Sabinal,TX,Texas,UVALDE,Sabinal
Tarpley,TX,Texas,BANDERA,Tarpley
Utopia,TX,Texas,UVALDE,Utopia
Vanderpool,TX,Texas,BANDERA,Vanderpool
Yancey,TX,Texas,MEDINA,Yancey
Bleiblerville,TX,Texas,AUSTIN,Bleiblerville
Carmine,TX,Texas,FAYETTE,Carmine
Cat Spring,TX,Texas,AUSTIN,Cat Spring
Columbus,TX,Texas,COLORADO,Columbus
Columbus,TX,Texas,COLORADO,Hillcrest
Alleyton,TX,Texas,COLORADO,Alleyton
Ellinger,TX,Texas,FAYETTE,Ellinger
Fayetteville,TX,Texas,FAYETTE,Fayetteville
Fayetteville,TX,Texas,FAYETTE,Shelby
Flatonia,TX,Texas,FAYETTE,Cistern
Flatonia,TX,Texas,FAYETTE,Floy
Flatonia,TX,Texas,FAYETTE,Praha
Flatonia,TX,Texas,FAYETTE,Flatonia
Flatonia,TX,Texas,FAYETTE,Kovar
Giddings,TX,Texas,LEE,Giddings
Glidden,TX,Texas,COLORADO,Glidden
Industry,TX,Texas,AUSTIN,Welcome
Industry,TX,Texas,AUSTIN,Industry
La Grange,TX,Texas,FAYETTE,Halsted
La Grange,TX,Texas,FAYETTE,Winchester
La Grange,TX,Texas,FAYETTE,Rabbs Prairie
La Grange,TX,Texas,FAYETTE,Holman
La Grange,TX,Texas,FAYETTE,Mullins Prairie
La Grange,TX,Texas,FAYETTE,Ammansville
La Grange,TX,Texas,FAYETTE,Oquinn
La Grange,TX,Texas,FAYETTE,Rutersville
La Grange,TX,Texas,FAYETTE,La Grange
Ledbetter,TX,Texas,FAYETTE,Ledbetter
Ledbetter,TX,Texas,FAYETTE,Nechanitz
Ledbetter,TX,Texas,FAYETTE,Waldeck
Ledbetter,TX,Texas,FAYETTE,Post Oak
Lexington,TX,Texas,LEE,Leo
Lexington,TX,Texas,LEE,Blue
Lexington,TX,Texas,LEE,Lexington
Lexington,TX,Texas,LEE,Tanglewood
Lincoln,TX,Texas,LEE,Loebau
Lincoln,TX,Texas,LEE,Lincoln
Lincoln,TX,Texas,LEE,Fedor
Lincoln,TX,Texas,LEE,Doak Springs
Muldoon,TX,Texas,FAYETTE,Stellar
Muldoon,TX,Texas,FAYETTE,Muldoon
New Ulm,TX,Texas,AUSTIN,New Ulm
Oakland,TX,Texas,COLORADO,Oakland
Plum,TX,Texas,FAYETTE,Plum
Rosanky,TX,Texas,BASTROP,String Prairie
Rosanky,TX,Texas,BASTROP,Delhi
Rosanky,TX,Texas,BASTROP,Jeddo
Rosanky,TX,Texas,BASTROP,Rosanky
Round Top,TX,Texas,FAYETTE,Walhalla
Round Top,TX,Texas,FAYETTE,Round Top
Schulenburg,TX,Texas,FAYETTE,Dubina
Schulenburg,TX,Texas,FAYETTE,Glecker
Schulenburg,TX,Texas,FAYETTE,High Hill
Schulenburg,TX,Texas,FAYETTE,Moravia
Schulenburg,TX,Texas,FAYETTE,Freyburg
Schulenburg,TX,Texas,FAYETTE,Engle
Schulenburg,TX,Texas,FAYETTE,Swiss Alp
Schulenburg,TX,Texas,FAYETTE,Schulenburg
Smithville,TX,Texas,BASTROP,Upton
Smithville,TX,Texas,BASTROP,Kirtley
Smithville,TX,Texas,BASTROP,Smithville
Waelder,TX,Texas,GONZALES,Waelder
Waelder,TX,Texas,GONZALES,Thompsonville
Warda,TX,Texas,FAYETTE,Warda
Warrenton,TX,Texas,FAYETTE,Warrenton
Warrenton,TX,Texas,FAYETTE,Round Top
Weimar,TX,Texas,COLORADO,Osage
Weimar,TX,Texas,COLORADO,Weimar
Weimar,TX,Texas,COLORADO,Borden
West Point,TX,Texas,FAYETTE,West Point
Adrian,TX,Texas,OLDHAM,Adrian
Alanreed,TX,Texas,GRAY,Alanreed
Allison,TX,Texas,WHEELER,Allison
Booker,TX,Texas,LIPSCOMB,Booker
Borger,TX,Texas,HUTCHINSON,Borger
Borger,TX,Texas,HUTCHINSON,Phillips
Bovina,TX,Texas,PARMER,Bovina
Boys Ranch,TX,Texas,OLDHAM,Valle De Oro
Boys Ranch,TX,Texas,OLDHAM,Boys Ranch
Boys Ranch,TX,Texas,OLDHAM,Prayer Town
Briscoe,TX,Texas,WHEELER,Briscoe
Bushland,TX,Texas,POTTER,Bushland
Cactus,TX,Texas,MOORE,Cactus
Canadian,TX,Texas,HEMPHILL,Canadian
Canadian,TX,Texas,HEMPHILL,Glazier
Canyon,TX,Texas,RANDALL,Canyon
Canyon,TX,Texas,RANDALL,West Texas A&m University
Channing,TX,Texas,HARTLEY,Channing
Channing,TX,Texas,HARTLEY,Masterson
Claude,TX,Texas,ARMSTRONG,Claude
Cotton Center,TX,Texas,HALE,Cotton Center
Dalhart,TX,Texas,DALLAM,Dalhart
Darrouzett,TX,Texas,LIPSCOMB,Darrouzett
Dawn,TX,Texas,DEAF SMITH,Dawn
Dimmitt,TX,Texas,CASTRO,Dimmitt
Dumas,TX,Texas,MOORE,Dumas
Earth,TX,Texas,LAMB,Earth
Edmonson,TX,Texas,HALE,Edmonson
Farnsworth,TX,Texas,OCHILTREE,Farnsworth
Follett,TX,Texas,LIPSCOMB,Follett
Friona,TX,Texas,PARMER,Friona
Friona,TX,Texas,PARMER,Black
Fritch,TX,Texas,HUTCHINSON,Fritch
Groom,TX,Texas,CARSON,Groom
Gruver,TX,Texas,HANSFORD,Gruver
Hale Center,TX,Texas,HALE,Hale Center
Happy,TX,Texas,SWISHER,Happy
Hart,TX,Texas,CASTRO,Hart
Hartley,TX,Texas,HARTLEY,Hartley
Hereford,TX,Texas,DEAF SMITH,Hereford
Higgins,TX,Texas,LIPSCOMB,Higgins
Kerrick,TX,Texas,DALLAM,Kerrick
Kress,TX,Texas,SWISHER,Kress
Lazbuddie,TX,Texas,PARMER,Lazbuddie
Lefors,TX,Texas,GRAY,Lefors
Lipscomb,TX,Texas,LIPSCOMB,Lipscomb
Mclean,TX,Texas,GRAY,Mclean
Masterson,TX,Texas,MOORE,Masterson
Miami,TX,Texas,ROBERTS,Miami
Mobeetie,TX,Texas,WHEELER,Old Mobeetie
Mobeetie,TX,Texas,WHEELER,Mobeetie
Morse,TX,Texas,HANSFORD,Morse
Nazareth,TX,Texas,CASTRO,Nazareth
Olton,TX,Texas,LAMB,Olton
Pampa,TX,Texas,GRAY,Pampa
Panhandle,TX,Texas,CARSON,Panhandle
Perryton,TX,Texas,OCHILTREE,Perryton
Plainview,TX,Texas,HALE,Plainview
Sam Norwood,TX,Texas,COLLINGSWORTH,Sam Norwood
Sanford,TX,Texas,HUTCHINSON,Sanford
Shamrock,TX,Texas,WHEELER,Twitty
Shamrock,TX,Texas,WHEELER,Shamrock
Skellytown,TX,Texas,CARSON,Skellytown
Spearman,TX,Texas,HANSFORD,Spearman
Springlake,TX,Texas,LAMB,Springlake
Stinnett,TX,Texas,HUTCHINSON,Stinnett
Stratford,TX,Texas,SHERMAN,Stratford
Summerfield,TX,Texas,CASTRO,Summerfield
Sunray,TX,Texas,MOORE,Sunray
Texline,TX,Texas,DALLAM,Texline
Tulia,TX,Texas,SWISHER,Vigo Park
Tulia,TX,Texas,SWISHER,Tulia
Umbarger,TX,Texas,RANDALL,Umbarger
Vega,TX,Texas,OLDHAM,Vega
Waka,TX,Texas,OCHILTREE,Waka
Wayside,TX,Texas,ARMSTRONG,Wayside
Wellington,TX,Texas,COLLINGSWORTH,Wellington
Wheeler,TX,Texas,WHEELER,Wheeler
White Deer,TX,Texas,CARSON,White Deer
Wildorado,TX,Texas,OLDHAM,Wildorado
Amarillo,TX,Texas,POTTER,Amarillo
Amarillo,TX,Texas,RANDALL,Amarillo
Amarillo,TX,Texas,RANDALL,Timbercrk Cyn
Amarillo,TX,Texas,RANDALL,Palisades
Amarillo,TX,Texas,RANDALL,Timbercreek Canyon
Amarillo,TX,Texas,POTTER,Bishop Hills
Amarillo,TX,Texas,POTTER,Amarillo Globe News
Amarillo,TX,Texas,POTTER,American Quarter Horse Assoc
Amarillo,TX,Texas,POTTER,Amarillo Hardware
Amarillo,TX,Texas,POTTER,Boys Ranch
Amarillo,TX,Texas,POTTER,Amarillo College
Amarillo,TX,Texas,POTTER,Clowe And Cowan
Childress,TX,Texas,CHILDRESS,Northfield
Childress,TX,Texas,CHILDRESS,Carey
Childress,TX,Texas,CHILDRESS,Childress
Childress,TX,Texas,CHILDRESS,Kirkland
Afton,TX,Texas,DICKENS,Afton
Aiken,TX,Texas,FLOYD,Aiken
Cee Vee,TX,Texas,COTTLE,Cee Vee
Chillicothe,TX,Texas,HARDEMAN,Chillicothe
Clarendon,TX,Texas,DONLEY,Clarendon
Clarendon,TX,Texas,DONLEY,Howardwick
Crowell,TX,Texas,FOARD,Truscott
Crowell,TX,Texas,FOARD,Crowell
Dickens,TX,Texas,DICKENS,Dickens
Dodson,TX,Texas,COLLINGSWORTH,Dodson
Dougherty,TX,Texas,FLOYD,Dougherty
Estelline,TX,Texas,HALL,Estelline
Flomot,TX,Texas,MOTLEY,Flomot
Floydada,TX,Texas,FLOYD,Floydada
